 sid  |   code   | stid |   name    | ord | presentation_time | presentation_time 
 5482 | r2tmMmQF |   14 | rateme-pl | 169 |             10654 |             10654
 5482 | r2tmMmQF |   14 | rateme-pl |   0 |              7382 |              7382
 5482 | r2tmMmQF |   14 | rateme-pl |  34 |             32266 |             32266
 5482 | r2tmMmQF |   14 | rateme-pl |  44 |             13284 |             13284
 5482 | r2tmMmQF |   14 | rateme-pl |  27 |             14749 |             14749
 5482 | r2tmMmQF |   14 | rateme-pl |  18 |             10292 |             10292
 5482 | r2tmMmQF |   14 | rateme-pl | 174 |             13240 |             13240
 5482 | r2tmMmQF |   14 | rateme-pl |  99 |             19490 |             19490
 5482 | r2tmMmQF |   14 | rateme-pl | 166 |              7913 |              7913
 5483 | r2tEt2o7 |   14 | rateme-pl |  66 |             15692 |             15692
 5483 | r2tEt2o7 |   14 | rateme-pl |  61 |             16971 |             16971
 5483 | r2tEt2o7 |   14 | rateme-pl |  48 |             11934 |             11934
 5483 | r2tEt2o7 |   14 | rateme-pl | 158 |             33808 |             33808
 5483 | r2tEt2o7 |   14 | rateme-pl |  42 |              9860 |              9860
 5483 | r2tEt2o7 |   14 | rateme-pl |  80 |              8467 |              8467
 5483 | r2tEt2o7 |   14 | rateme-pl |  92 |              6858 |              6858
 5483 | r2tEt2o7 |   14 | rateme-pl | 142 |             15215 |             15215
 5483 | r2tEt2o7 |   14 | rateme-pl |  39 |             11679 |             11679
 5483 | r2tEt2o7 |   14 | rateme-pl | 165 |              8074 |              8074
 5483 | r2tEt2o7 |   14 | rateme-pl | 162 |             13048 |             13048
 5483 | r2tEt2o7 |   14 | rateme-pl |  91 |              9277 |              9277
 5483 | r2tEt2o7 |   14 | rateme-pl |  65 |             27191 |             27191
 5483 | r2tEt2o7 |   14 | rateme-pl | 174 |             14499 |             14499
 5483 | r2tEt2o7 |   14 | rateme-pl | 177 |              9430 |              9430
 5483 | r2tEt2o7 |   14 | rateme-pl | 111 |             15609 |             15609
 5483 | r2tEt2o7 |   14 | rateme-pl |  43 |              8362 |              8362
 5483 | r2tEt2o7 |   14 | rateme-pl |  78 |             12598 |             12598
 5483 | r2tEt2o7 |   14 | rateme-pl |  27 |             11538 |             11538
 5483 | r2tEt2o7 |   14 | rateme-pl | 120 |              8657 |              8657
 5484 | r2ty6ThY |   14 | rateme-pl | 100 |             15304 |             15304
 5484 | r2ty6ThY |   14 | rateme-pl |  97 |             23057 |             23057
 5484 | r2ty6ThY |   14 | rateme-pl | 175 |             11484 |             11484
 5484 | r2ty6ThY |   14 | rateme-pl |  34 |             19935 |             19935
 5484 | r2ty6ThY |   14 | rateme-pl | 110 |             14641 |             14641
 5484 | r2ty6ThY |   14 | rateme-pl | 123 |              8035 |              8035
 5484 | r2ty6ThY |   14 | rateme-pl | 160 |              9494 |              9494
 5484 | r2ty6ThY |   14 | rateme-pl |  49 |             19396 |             19396
 5484 | r2ty6ThY |   14 | rateme-pl |  72 |              6994 |              6994
 5484 | r2ty6ThY |   14 | rateme-pl |  14 |             11493 |             11493
 5485 | r2tBgGyz |   14 | rateme-pl | 165 |              7392 |              7392
 5485 | r2tBgGyz |   14 | rateme-pl |  37 |              6757 |              6757
 5485 | r2tBgGyz |   14 | rateme-pl |  70 |              9401 |              9401
 5485 | r2tBgGyz |   14 | rateme-pl | 173 |              6539 |              6539
 5485 | r2tBgGyz |   14 | rateme-pl | 130 |              8992 |              8992
 5485 | r2tBgGyz |   14 | rateme-pl |  44 |             10816 |             10816
 5485 | r2tBgGyz |   14 | rateme-pl |  79 |              8431 |              8431
 5485 | r2tBgGyz |   14 | rateme-pl | 145 |             14076 |             14076
 5485 | r2tBgGyz |   14 | rateme-pl |  74 |              9815 |              9815
 5485 | r2tBgGyz |   14 | rateme-pl | 161 |             18177 |             18177
 5485 | r2tBgGyz |   14 | rateme-pl | 134 |             10629 |             10629
 5485 | r2tBgGyz |   14 | rateme-pl | 121 |             12911 |             12911
 5485 | r2tBgGyz |   14 | rateme-pl | 146 |             11632 |             11632
 5485 | r2tBgGyz |   14 | rateme-pl | 117 |              6663 |              6663
 5485 | r2tBgGyz |   14 | rateme-pl |  69 |             10458 |             10458
 5485 | r2tBgGyz |   14 | rateme-pl | 170 |              9199 |              9199
 5485 | r2tBgGyz |   14 | rateme-pl | 127 |              8227 |              8227
 5485 | r2tBgGyz |   14 | rateme-pl |   2 |              9133 |              9133
 5485 | r2tBgGyz |   14 | rateme-pl | 178 |              7278 |              7278
 5485 | r2tBgGyz |   14 | rateme-pl |   1 |              7436 |              7436
 5486 | r2t3rukR |   14 | rateme-pl |  19 |             12524 |             12524
 5486 | r2t3rukR |   14 | rateme-pl | 143 |             27615 |             27615
 5486 | r2t3rukR |   14 | rateme-pl |  75 |              8385 |              8385
 5486 | r2t3rukR |   14 | rateme-pl |  36 |             24530 |             24530
 5486 | r2t3rukR |   14 | rateme-pl |  23 |             41001 |             41001
 5486 | r2t3rukR |   14 | rateme-pl |  53 |            126956 |            126956
 5486 | r2t3rukR |   14 | rateme-pl | 112 |              1026 |              1026
 5486 | r2t3rukR |   14 | rateme-pl | 160 |              1045 |              1045
 5486 | r2t3rukR |   14 | rateme-pl |  78 |              3484 |              3484
 5486 | r2t3rukR |   14 | rateme-pl |  92 |              1022 |              1022
 5486 | r2t3rukR |   14 | rateme-pl | 125 |             11904 |             11904
 5486 | r2t3rukR |   14 | rateme-pl |   5 |             10703 |             10703
 5486 | r2t3rukR |   14 | rateme-pl | 108 |             27433 |             27433
 5486 | r2t3rukR |   14 | rateme-pl | 179 |             14001 |             14001
 5486 | r2t3rukR |   14 | rateme-pl |   3 |              7647 |              7647
 5486 | r2t3rukR |   14 | rateme-pl |  98 |             25105 |             25105
 5486 | r2t3rukR |   14 | rateme-pl | 157 |              7752 |              7752
 5486 | r2t3rukR |   14 | rateme-pl |  58 |             16050 |             16050
 5486 | r2t3rukR |   14 | rateme-pl |  52 |             17905 |             17905
 5486 | r2t3rukR |   14 | rateme-pl |  56 |             19985 |             19985
 5487 | r2tzCHwb |   14 | rateme-pl |  16 |             13849 |             13849
 5487 | r2tzCHwb |   14 | rateme-pl |  50 |              6040 |              6040
 5487 | r2tzCHwb |   14 | rateme-pl | 132 |              9341 |              9341
 5487 | r2tzCHwb |   14 | rateme-pl |  79 |              9689 |              9689
 5487 | r2tzCHwb |   14 | rateme-pl |  64 |              9398 |              9398
 5487 | r2tzCHwb |   14 | rateme-pl |  10 |             10013 |             10013
 5487 | r2tzCHwb |   14 | rateme-pl |  92 |              9125 |              9125
 5487 | r2tzCHwb |   14 | rateme-pl |  11 |             27852 |             27852
 5487 | r2tzCHwb |   14 | rateme-pl | 118 |             11567 |             11567
 5487 | r2tzCHwb |   14 | rateme-pl | 137 |             12364 |             12364
 5487 | r2tzCHwb |   14 | rateme-pl |  26 |              7449 |              7449
 5487 | r2tzCHwb |   14 | rateme-pl | 153 |              9461 |              9461
 5487 | r2tzCHwb |   14 | rateme-pl |  84 |              8387 |              8387
 5487 | r2tzCHwb |   14 | rateme-pl | 113 |              9058 |              9058
 5487 | r2tzCHwb |   14 | rateme-pl | 116 |             10988 |             10988
 5487 | r2tzCHwb |   14 | rateme-pl | 148 |              9908 |              9908
 5487 | r2tzCHwb |   14 | rateme-pl | 141 |             11763 |             11763
 5487 | r2tzCHwb |   14 | rateme-pl |  33 |              9227 |              9227
 5487 | r2tzCHwb |   14 | rateme-pl | 138 |             12657 |             12657
 5487 | r2tzCHwb |   14 | rateme-pl | 117 |              7042 |              7042
 5488 | r2tQLhqY |   14 | rateme-pl |  53 |              8751 |              8751
 5488 | r2tQLhqY |   14 | rateme-pl | 105 |             20371 |             20371
 5488 | r2tQLhqY |   14 | rateme-pl |   9 |              9014 |              9014
 5488 | r2tQLhqY |   14 | rateme-pl |  89 |              8854 |              8854
 5488 | r2tQLhqY |   14 | rateme-pl | 102 |             10239 |             10239
 5488 | r2tQLhqY |   14 | rateme-pl | 113 |             18513 |             18513
 5488 | r2tQLhqY |   14 | rateme-pl |  28 |              9617 |              9617
 5488 | r2tQLhqY |   14 | rateme-pl |  62 |              7793 |              7793
 5488 | r2tQLhqY |   14 | rateme-pl |  41 |             22847 |             22847
 5488 | r2tQLhqY |   14 | rateme-pl |  67 |             17250 |             17250
 5488 | r2tQLhqY |   14 | rateme-pl |  25 |              8712 |              8712
 5488 | r2tQLhqY |   14 | rateme-pl | 139 |              7656 |              7656
 5488 | r2tQLhqY |   14 | rateme-pl |  68 |              7902 |              7902
 5488 | r2tQLhqY |   14 | rateme-pl |  86 |             12805 |             12805
 5488 | r2tQLhqY |   14 | rateme-pl | 140 |             15535 |             15535
 5488 | r2tQLhqY |   14 | rateme-pl | 135 |             10516 |             10516
 5488 | r2tQLhqY |   14 | rateme-pl |   4 |             10867 |             10867
 5488 | r2tQLhqY |   14 | rateme-pl | 163 |             19382 |             19382
 5488 | r2tQLhqY |   14 | rateme-pl |  99 |             23215 |             23215
 5488 | r2tQLhqY |   14 | rateme-pl |  46 |              9872 |              9872
 5489 | r2tNbhR5 |   14 | rateme-pl |  86 |             15079 |             15079
 5489 | r2tNbhR5 |   14 | rateme-pl | 150 |             16057 |             16057
 5489 | r2tNbhR5 |   14 | rateme-pl | 144 |             33820 |             33820
 5489 | r2tNbhR5 |   14 | rateme-pl |  53 |             16617 |             16617
 5489 | r2tNbhR5 |   14 | rateme-pl | 176 |             31542 |             31542
 5489 | r2tNbhR5 |   14 | rateme-pl | 134 |             16000 |             16000
 5489 | r2tNbhR5 |   14 | rateme-pl |  15 |             11415 |             11415
 5489 | r2tNbhR5 |   14 | rateme-pl | 140 |             11868 |             11868
 5489 | r2tNbhR5 |   14 | rateme-pl |  82 |              9084 |              9084
 5489 | r2tNbhR5 |   14 | rateme-pl | 177 |             15102 |             15102
 5489 | r2tNbhR5 |   14 | rateme-pl |  31 |             16973 |             16973
 5489 | r2tNbhR5 |   14 | rateme-pl | 156 |              9882 |              9882
 5489 | r2tNbhR5 |   14 | rateme-pl |  29 |             22577 |             22577
 5489 | r2tNbhR5 |   14 | rateme-pl |  57 |             19542 |             19542
 5489 | r2tNbhR5 |   14 | rateme-pl |  93 |             10263 |             10263
 5489 | r2tNbhR5 |   14 | rateme-pl |  71 |              9870 |              9870
 5489 | r2tNbhR5 |   14 | rateme-pl | 122 |             12193 |             12193
 5489 | r2tNbhR5 |   14 | rateme-pl | 101 |             17697 |             17697
 5489 | r2tNbhR5 |   14 | rateme-pl |  28 |             14386 |             14386
 5489 | r2tNbhR5 |   14 | rateme-pl | 129 |             13010 |             13010
 5490 | r2t2peTG |   14 | rateme-pl | 139 |             10192 |             10192
 5490 | r2t2peTG |   14 | rateme-pl |  44 |              9650 |              9650
 5490 | r2t2peTG |   14 | rateme-pl |  23 |             23538 |             23538
 5490 | r2t2peTG |   14 | rateme-pl |  38 |              7514 |              7514
 5490 | r2t2peTG |   14 | rateme-pl |  15 |              7998 |              7998
 5490 | r2t2peTG |   14 | rateme-pl |  85 |             24169 |             24169
 5490 | r2t2peTG |   14 | rateme-pl |  89 |              9571 |              9571
 5490 | r2t2peTG |   14 | rateme-pl |  11 |             20625 |             20625
 5490 | r2t2peTG |   14 | rateme-pl | 178 |             30840 |             30840
 5490 | r2t2peTG |   14 | rateme-pl |  40 |             11488 |             11488
 5491 | r2tnjpZF |   14 | rateme-pl | 120 |             10291 |             10291
 5491 | r2tnjpZF |   14 | rateme-pl | 116 |             12768 |             12768
 5491 | r2tnjpZF |   14 | rateme-pl |  63 |              9627 |              9627
 5491 | r2tnjpZF |   14 | rateme-pl | 106 |             10302 |             10302
 5491 | r2tnjpZF |   14 | rateme-pl | 105 |             21851 |             21851
 5491 | r2tnjpZF |   14 | rateme-pl |  66 |             15860 |             15860
 5491 | r2tnjpZF |   14 | rateme-pl | 119 |              2150 |              2150
 5491 | r2tnjpZF |   14 | rateme-pl | 163 |              8426 |              8426
 5491 | r2tnjpZF |   14 | rateme-pl |  96 |              3856 |              3856
 5491 | r2tnjpZF |   14 | rateme-pl |  73 |              7834 |              7834
 5491 | r2tnjpZF |   14 | rateme-pl | 107 |              6645 |              6645
 5491 | r2tnjpZF |   14 | rateme-pl | 123 |              6917 |              6917
 5491 | r2tnjpZF |   14 | rateme-pl | 103 |              8167 |              8167
 5491 | r2tnjpZF |   14 | rateme-pl | 104 |             27043 |             27043
 5491 | r2tnjpZF |   14 | rateme-pl |  36 |              9026 |              9026
 5491 | r2tnjpZF |   14 | rateme-pl |  56 |              9481 |              9481
 5491 | r2tnjpZF |   14 | rateme-pl | 155 |             10622 |             10622
 5491 | r2tnjpZF |   14 | rateme-pl |  27 |             13628 |             13628
 5491 | r2tnjpZF |   14 | rateme-pl |   0 |              7054 |              7054
 5491 | r2tnjpZF |   14 | rateme-pl | 166 |              8875 |              8875
 5492 | r2tfvcSc |   14 | rateme-pl | 121 |             22583 |             22583
 5492 | r2tfvcSc |   14 | rateme-pl |  39 |             18640 |             18640
 5492 | r2tfvcSc |   14 | rateme-pl | 132 |             86070 |             86070
 5492 | r2tfvcSc |   14 | rateme-pl | 157 |             28255 |             28255
 5492 | r2tfvcSc |   14 | rateme-pl |  19 |              8327 |              8327
 5492 | r2tfvcSc |   14 | rateme-pl | 100 |             19428 |             19428
 5492 | r2tfvcSc |   14 | rateme-pl |   1 |             65087 |             65087
 5492 | r2tfvcSc |   14 | rateme-pl | 114 |             23586 |             23586
 5492 | r2tfvcSc |   14 | rateme-pl |  20 |            187898 |            187898
 5492 | r2tfvcSc |   14 | rateme-pl | 152 |             10658 |             10658
 5493 | r2tC8TEL |   14 | rateme-pl |  24 |              7614 |              7614
 5493 | r2tC8TEL |   14 | rateme-pl |  91 |              7534 |              7534
 5493 | r2tC8TEL |   14 | rateme-pl |  50 |             11559 |             11559
 5493 | r2tC8TEL |   14 | rateme-pl |  62 |              5511 |              5511
 5493 | r2tC8TEL |   14 | rateme-pl |  35 |              6771 |              6771
 5493 | r2tC8TEL |   14 | rateme-pl |  37 |              4490 |              4490
 5493 | r2tC8TEL |   14 | rateme-pl | 148 |              9884 |              9884
 5493 | r2tC8TEL |   14 | rateme-pl | 144 |              8077 |              8077
 5493 | r2tC8TEL |   14 | rateme-pl | 159 |              7452 |              7452
 5493 | r2tC8TEL |   14 | rateme-pl |  41 |              9221 |              9221
 5494 | r2tA2zzB |   14 | rateme-pl |  67 |             19337 |             19337
 5494 | r2tA2zzB |   14 | rateme-pl |  58 |             15056 |             15056
 5494 | r2tA2zzB |   14 | rateme-pl | 108 |             21381 |             21381
 5494 | r2tA2zzB |   14 | rateme-pl | 171 |             30120 |             30120
 5494 | r2tA2zzB |   14 | rateme-pl |  40 |             16547 |             16547
 5494 | r2tA2zzB |   14 | rateme-pl |  25 |             17341 |             17341
 5494 | r2tA2zzB |   14 | rateme-pl | 161 |             13935 |             13935
 5494 | r2tA2zzB |   14 | rateme-pl | 162 |              8454 |              8454
 5494 | r2tA2zzB |   14 | rateme-pl |   8 |             24165 |             24165
 5494 | r2tA2zzB |   14 | rateme-pl |  64 |              8960 |              8960
 5494 | r2tA2zzB |   14 | rateme-pl |  43 |             16975 |             16975
 5494 | r2tA2zzB |   14 | rateme-pl |  42 |             19417 |             19417
 5494 | r2tA2zzB |   14 | rateme-pl |  70 |             14449 |             14449
 5494 | r2tA2zzB |   14 | rateme-pl |  26 |             14027 |             14027
 5494 | r2tA2zzB |   14 | rateme-pl | 102 |             19629 |             19629
 5494 | r2tA2zzB |   14 | rateme-pl |  59 |             11903 |             11903
 5494 | r2tA2zzB |   14 | rateme-pl |   2 |             33935 |             33935
 5494 | r2tA2zzB |   14 | rateme-pl | 122 |             14001 |             14001
 5494 | r2tA2zzB |   14 | rateme-pl |  38 |             11514 |             11514
 5494 | r2tA2zzB |   14 | rateme-pl | 130 |             12651 |             12651
 5495 | r2tGEuTL |   14 | rateme-pl |   5 |             15469 |             15469
 5495 | r2tGEuTL |   14 | rateme-pl |  10 |             89422 |             89422
 5495 | r2tGEuTL |   14 | rateme-pl |   4 |              9912 |              9912
 5495 | r2tGEuTL |   14 | rateme-pl |  68 |             10774 |             10774
 5495 | r2tGEuTL |   14 | rateme-pl |  98 |              9937 |              9937
 5495 | r2tGEuTL |   14 | rateme-pl |  16 |             10531 |             10531
 5495 | r2tGEuTL |   14 | rateme-pl | 143 |             24520 |             24520
 5495 | r2tGEuTL |   14 | rateme-pl | 167 |              7944 |              7944
 5495 | r2tGEuTL |   14 | rateme-pl |  54 |              9798 |              9798
 5495 | r2tGEuTL |   14 | rateme-pl |  72 |              6442 |              6442
 5496 | r2tzTgDi |   14 | rateme-pl |  12 |             12962 |             12962
 5496 | r2tzTgDi |   14 | rateme-pl | 151 |              7247 |              7247
 5496 | r2tzTgDi |   14 | rateme-pl |  93 |              8846 |              8846
 5496 | r2tzTgDi |   14 | rateme-pl | 143 |              9412 |              9412
 5496 | r2tzTgDi |   14 | rateme-pl |  76 |              9252 |              9252
 5496 | r2tzTgDi |   14 | rateme-pl | 173 |              9160 |              9160
 5496 | r2tzTgDi |   14 | rateme-pl | 136 |              6309 |              6309
 5496 | r2tzTgDi |   14 | rateme-pl |  81 |             10862 |             10862
 5496 | r2tzTgDi |   14 | rateme-pl |   7 |              5791 |              5791
 5496 | r2tzTgDi |   14 | rateme-pl | 170 |              8087 |              8087
 5497 | r2tyVNYv |   14 | rateme-pl | 124 |              8128 |              8128
 5497 | r2tyVNYv |   14 | rateme-pl | 101 |             23791 |             23791
 5497 | r2tyVNYv |   14 | rateme-pl | 136 |              2223 |              2223
 5497 | r2tyVNYv |   14 | rateme-pl | 174 |             11354 |             11354
 5497 | r2tyVNYv |   14 | rateme-pl |  83 |             18647 |             18647
 5497 | r2tyVNYv |   14 | rateme-pl |  69 |             21172 |             21172
 5497 | r2tyVNYv |   14 | rateme-pl |  52 |             14951 |             14951
 5497 | r2tyVNYv |   14 | rateme-pl | 128 |             21268 |             21268
 5497 | r2tyVNYv |   14 | rateme-pl | 137 |             13645 |             13645
 5497 | r2tyVNYv |   14 | rateme-pl | 133 |             10797 |             10797
 5499 | r2tPGcnk |   14 | rateme-pl |  90 |             13906 |             13906
 5499 | r2tPGcnk |   14 | rateme-pl | 141 |             18157 |             18157
 5499 | r2tPGcnk |   14 | rateme-pl |  14 |             74666 |             74666
 5499 | r2tPGcnk |   14 | rateme-pl | 132 |             15724 |             15724
 5499 | r2tPGcnk |   14 | rateme-pl |  33 |             75519 |             75519
 5499 | r2tPGcnk |   14 | rateme-pl |  60 |             22460 |             22460
 5499 | r2tPGcnk |   14 | rateme-pl | 115 |             11765 |             11765
 5499 | r2tPGcnk |   14 | rateme-pl |  77 |             20109 |             20109
 5499 | r2tPGcnk |   14 | rateme-pl | 145 |             14667 |             14667
 5499 | r2tPGcnk |   14 | rateme-pl |  55 |             22119 |             22119
 5500 | r2t2fEzR |   14 | rateme-pl |  17 |              9592 |              9592
 5500 | r2t2fEzR |   14 | rateme-pl |  71 |              9655 |              9655
 5500 | r2t2fEzR |   14 | rateme-pl | 155 |             10292 |             10292
 5500 | r2t2fEzR |   14 | rateme-pl |  48 |             13069 |             13069
 5500 | r2t2fEzR |   14 | rateme-pl | 138 |             10332 |             10332
 5500 | r2t2fEzR |   14 | rateme-pl |  21 |              9979 |              9979
 5500 | r2t2fEzR |   14 | rateme-pl | 109 |             17178 |             17178
 5500 | r2t2fEzR |   14 | rateme-pl |  96 |              8463 |              8463
 5500 | r2t2fEzR |   14 | rateme-pl | 129 |              7946 |              7946
 5500 | r2t2fEzR |   14 | rateme-pl | 153 |             18647 |             18647
 5501 | r2tgVGrB |   14 | rateme-pl |  75 |               976 |               976
 5501 | r2tgVGrB |   14 | rateme-pl | 111 |               873 |               873
 5501 | r2tgVGrB |   14 | rateme-pl | 172 |               738 |               738
 5501 | r2tgVGrB |   14 | rateme-pl |   3 |               888 |               888
 5501 | r2tgVGrB |   14 | rateme-pl | 131 |              1062 |              1062
 5501 | r2tgVGrB |   14 | rateme-pl |  46 |               913 |               913
 5501 | r2tgVGrB |   14 | rateme-pl |  74 |              1128 |              1128
 5501 | r2tgVGrB |   14 | rateme-pl |  57 |             13251 |             13251
 5501 | r2tgVGrB |   14 | rateme-pl | 110 |               852 |               852
 5501 | r2tgVGrB |   14 | rateme-pl |  30 |               910 |               910
 5501 | r2tgVGrB |   14 | rateme-pl | 175 |              1089 |              1089
 5501 | r2tgVGrB |   14 | rateme-pl | 127 |               850 |               850
 5501 | r2tgVGrB |   14 | rateme-pl |  61 |               906 |               906
 5501 | r2tgVGrB |   14 | rateme-pl |  47 |               833 |               833
 5501 | r2tgVGrB |   14 | rateme-pl | 125 |              2256 |              2256
 5501 | r2tgVGrB |   14 | rateme-pl |  65 |              1118 |              1118
 5501 | r2tgVGrB |   14 | rateme-pl |  80 |              1782 |              1782
 5501 | r2tgVGrB |   14 | rateme-pl | 169 |               992 |               992
 5501 | r2tgVGrB |   14 | rateme-pl |  84 |               810 |               810
 5501 | r2tgVGrB |   14 | rateme-pl | 164 |               884 |               884
 5502 | r2tD7J6j |   14 | rateme-pl |  93 |             10504 |             10504
 5502 | r2tD7J6j |   14 | rateme-pl | 149 |             13804 |             13804
 5502 | r2tD7J6j |   14 | rateme-pl | 168 |             29677 |             29677
 5502 | r2tD7J6j |   14 | rateme-pl |   9 |             11367 |             11367
 5502 | r2tD7J6j |   14 | rateme-pl |  18 |             14614 |             14614
 5502 | r2tD7J6j |   14 | rateme-pl |  97 |             29328 |             29328
 5502 | r2tD7J6j |   14 | rateme-pl |  13 |              8084 |              8084
 5502 | r2tD7J6j |   14 | rateme-pl | 179 |             23201 |             23201
 5502 | r2tD7J6j |   14 | rateme-pl | 126 |             12358 |             12358
 5502 | r2tD7J6j |   14 | rateme-pl |  49 |             13266 |             13266
 5502 | r2tD7J6j |   14 | rateme-pl |  99 |             15435 |             15435
 5502 | r2tD7J6j |   14 | rateme-pl | 138 |             13309 |             13309
 5502 | r2tD7J6j |   14 | rateme-pl |  87 |             14742 |             14742
 5502 | r2tD7J6j |   14 | rateme-pl |  17 |             12275 |             12275
 5502 | r2tD7J6j |   14 | rateme-pl | 154 |             10637 |             10637
 5502 | r2tD7J6j |   14 | rateme-pl |  32 |             11632 |             11632
 5502 | r2tD7J6j |   14 | rateme-pl | 159 |             13143 |             13143
 5502 | r2tD7J6j |   14 | rateme-pl |  78 |             15266 |             15266
 5502 | r2tD7J6j |   14 | rateme-pl |   3 |             10982 |             10982
 5502 | r2tD7J6j |   14 | rateme-pl |   2 |             20802 |             20802
 5502 | r2tD7J6j |   14 | rateme-pl | 137 |             27051 |             27051
 5502 | r2tD7J6j |   14 | rateme-pl |  61 |             14573 |             14573
 5502 | r2tD7J6j |   14 | rateme-pl |  75 |             14967 |             14967
 5502 | r2tD7J6j |   14 | rateme-pl |  65 |             36597 |             36597
 5502 | r2tD7J6j |   14 | rateme-pl | 133 |             12999 |             12999
 5502 | r2tD7J6j |   14 | rateme-pl |  92 |              9369 |              9369
 5502 | r2tD7J6j |   14 | rateme-pl |  83 |             13217 |             13217
 5502 | r2tD7J6j |   14 | rateme-pl | 103 |             14562 |             14562
 5502 | r2tD7J6j |   14 | rateme-pl | 178 |             23588 |             23588
 5502 | r2tD7J6j |   14 | rateme-pl |  57 |             16853 |             16853
 5502 | r2tD7J6j |   14 | rateme-pl | 129 |             13432 |             13432
 5502 | r2tD7J6j |   14 | rateme-pl |  66 |             13146 |             13146
 5502 | r2tD7J6j |   14 | rateme-pl |  46 |             11979 |             11979
 5502 | r2tD7J6j |   14 | rateme-pl |  28 |             12591 |             12591
 5502 | r2tD7J6j |   14 | rateme-pl |  15 |             13756 |             13756
 5502 | r2tD7J6j |   14 | rateme-pl |  22 |             24451 |             24451
 5502 | r2tD7J6j |   14 | rateme-pl |  38 |              8219 |              8219
 5502 | r2tD7J6j |   14 | rateme-pl |  20 |             13923 |             13923
 5502 | r2tD7J6j |   14 | rateme-pl | 166 |             10334 |             10334
 5502 | r2tD7J6j |   14 | rateme-pl | 176 |             31814 |             31814
 5502 | r2tD7J6j |   14 | rateme-pl | 127 |             21256 |             21256
 5502 | r2tD7J6j |   14 | rateme-pl |   4 |             15921 |             15921
 5502 | r2tD7J6j |   14 | rateme-pl |  56 |             16582 |             16582
 5502 | r2tD7J6j |   14 | rateme-pl |  54 |             16245 |             16245
 5502 | r2tD7J6j |   14 | rateme-pl | 113 |             18187 |             18187
 5502 | r2tD7J6j |   14 | rateme-pl |  62 |             16384 |             16384
 5502 | r2tD7J6j |   14 | rateme-pl | 102 |             12065 |             12065
 5502 | r2tD7J6j |   14 | rateme-pl |  48 |             14473 |             14473
 5502 | r2tD7J6j |   14 | rateme-pl | 117 |              9561 |              9561
 5502 | r2tD7J6j |   14 | rateme-pl | 119 |             15998 |             15998
 5502 | r2tD7J6j |   14 | rateme-pl | 171 |             10055 |             10055
 5502 | r2tD7J6j |   14 | rateme-pl | 151 |              9942 |              9942
 5502 | r2tD7J6j |   14 | rateme-pl | 175 |             27270 |             27270
 5502 | r2tD7J6j |   14 | rateme-pl | 153 |              8384 |              8384
 5502 | r2tD7J6j |   14 | rateme-pl |  84 |             41212 |             41212
 5502 | r2tD7J6j |   14 | rateme-pl |  26 |             10601 |             10601
 5502 | r2tD7J6j |   14 | rateme-pl |  67 |             19121 |             19121
 5502 | r2tD7J6j |   14 | rateme-pl | 111 |             15127 |             15127
 5502 | r2tD7J6j |   14 | rateme-pl |  94 |             28643 |             28643
 5502 | r2tD7J6j |   14 | rateme-pl |  98 |             18216 |             18216
 5502 | r2tD7J6j |   14 | rateme-pl |   7 |             15311 |             15311
 5502 | r2tD7J6j |   14 | rateme-pl | 173 |             13194 |             13194
 5502 | r2tD7J6j |   14 | rateme-pl | 150 |             29553 |             29553
 5502 | r2tD7J6j |   14 | rateme-pl | 162 |              7962 |              7962
 5502 | r2tD7J6j |   14 | rateme-pl |  45 |             22691 |             22691
 5502 | r2tD7J6j |   14 | rateme-pl | 124 |             10458 |             10458
 5502 | r2tD7J6j |   14 | rateme-pl | 123 |              9246 |              9246
 5502 | r2tD7J6j |   14 | rateme-pl |  64 |             13376 |             13376
 5502 | r2tD7J6j |   14 | rateme-pl |  34 |             20787 |             20787
 5502 | r2tD7J6j |   14 | rateme-pl | 109 |             26920 |             26920
 5502 | r2tD7J6j |   14 | rateme-pl | 147 |             13159 |             13159
 5502 | r2tD7J6j |   14 | rateme-pl | 116 |             21860 |             21860
 5502 | r2tD7J6j |   14 | rateme-pl | 131 |             28576 |             28576
 5502 | r2tD7J6j |   14 | rateme-pl | 132 |             11521 |             11521
 5502 | r2tD7J6j |   14 | rateme-pl | 120 |             18389 |             18389
 5502 | r2tD7J6j |   14 | rateme-pl | 114 |             27892 |             27892
 5502 | r2tD7J6j |   14 | rateme-pl |  43 |             24861 |             24861
 5502 | r2tD7J6j |   14 | rateme-pl |  40 |             10062 |             10062
 5502 | r2tD7J6j |   14 | rateme-pl |  44 |             11891 |             11891
 5502 | r2tD7J6j |   14 | rateme-pl | 163 |              9795 |              9795
 5502 | r2tD7J6j |   14 | rateme-pl |  27 |             20699 |             20699
 5502 | r2tD7J6j |   14 | rateme-pl |  21 |             17589 |             17589
 5502 | r2tD7J6j |   14 | rateme-pl |  16 |             17328 |             17328
 5502 | r2tD7J6j |   14 | rateme-pl |  52 |             19983 |             19983
 5502 | r2tD7J6j |   14 | rateme-pl | 160 |             12956 |             12956
 5502 | r2tD7J6j |   14 | rateme-pl | 115 |             15339 |             15339
 5502 | r2tD7J6j |   14 | rateme-pl | 167 |             17539 |             17539
 5502 | r2tD7J6j |   14 | rateme-pl |  72 |              7919 |              7919
 5502 | r2tD7J6j |   14 | rateme-pl | 165 |             14823 |             14823
